case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition,case:applicant_segment,case:channel,case:loan_amount_band,case:loan_purpose,case:region,cost:amount
case_0026,Document Collection,2025-01-03 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,online,500k_750k,refinance,midwest,172.18
case_0026,Initial Review,2025-01-07 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,online,500k_750k,refinance,midwest,150.16
case_0026,Underwriting,2025-01-10 09:00:00-05:00,Lena Kowalski,complete,first_time_buyer,online,500k_750k,refinance,midwest,88.91
case_0026,Property Appraisal,2025-01-14 10:24:20.833843-05:00,Aisha Khan,complete,first_time_buyer,online,500k_750k,refinance,midwest,55.06
case_0026,Conditional Approval,2025-01-17 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,refinance,midwest,0.0
case_0026,Clear to Close,2025-01-17 14:20:16.701287-05:00,Lena Kowalski,complete,first_time_buyer,online,500k_750k,refinance,midwest,91.45
case_0026,Loan Funded,2025-01-21 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,refinance,midwest,0.0
case_0027,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,branch,over_750k,refinance,west,0.0
case_0027,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,branch,over_750k,refinance,west,0.0
case_0027,Document Collection,2025-01-03 16:27:47.839523-05:00,Marcus Bell,complete,first_time_buyer,branch,over_750k,refinance,west,119.95
case_0027,Initial Review,2025-01-06 09:00:00-05:00,Priya Nair,complete,first_time_buyer,branch,over_750k,refinance,west,197.28
case_0027,Underwriting,2025-01-08 09:00:00-05:00,Rachel Greene,complete,first_time_buyer,branch,over_750k,refinance,west,178.05
case_0027,Request Additional Documents,2025-01-13 14:46:00.105358-05:00,,complete,first_time_buyer,branch,over_750k,refinance,west,0.0
case_0027,Documents Received,2025-01-21 09:00:00-05:00,,complete,first_time_buyer,branch,over_750k,refinance,west,0.0
case_0027,Underwriting,2025-01-31 09:00:00-05:00,Lena Kowalski,complete,first_time_buyer,branch,over_750k,refinance,west,111.9
case_0027,Request Additional Documents,2025-02-04 15:31:56.519373-05:00,,complete,first_time_buyer,branch,over_750k,refinance,west,0.0
case_0027,Documents Received,2025-02-10 09:00:00-05:00,,complete,first_time_buyer,branch,over_750k,refinance,west,0.0
case_0027,Underwriting,2025-02-20 09:00:00-05:00,Hiroshi Tanaka,complete,first_time_buyer,branch,over_750k,refinance,west,78.75
case_0027,Request Additional Documents,2025-02-26 09:00:00-05:00,,complete,first_time_buyer,branch,over_750k,refinance,west,0.0
case_0027,Documents Received,2025-03-03 09:00:00-05:00,,complete,first_time_buyer,branch,over_750k,refinance,west,0.0
case_0027,Underwriting,2025-03-13 09:00:00-04:00,Daniel Osei,complete,first_time_buyer,branch,over_750k,refinance,west,55.74
case_0027,Property Appraisal,2025-03-17 09:00:00-04:00,Tom Fletcher,complete,first_time_buyer,branch,over_750k,refinance,west,20.0
case_0027,Conditional Approval,2025-03-21 09:00:00-04:00,,complete,first_time_buyer,branch,over_750k,refinance,west,0.0
case_0027,Clear to Close,2025-03-21 11:47:55.646131-04:00,Rachel Greene,complete,first_time_buyer,branch,over_750k,refinance,west,93.85
case_0027,Loan Funded,2025-03-25 09:00:00-04:00,,complete,first_time_buyer,branch,over_750k,refinance,west,0.0
case_0028,Application Submitted,2025-01-02 09:00:00-05:00,,complete,investor,online,over_750k,cash_out_refinance,northeast,0.0
case_0028,Credit Check,2025-01-03 09:00:00-05:00,,complete,investor,online,over_750k,cash_out_refinance,northeast,0.0
case_0028,Document Collection,2025-01-06 09:00:00-05:00,Sofia Romano,complete,investor,online,over_750k,cash_out_refinance,northeast,169.42
case_0028,Initial Review,2025-01-09 09:00:00-05:00,Marcus Bell,complete,investor,online,over_750k,cash_out_refinance,northeast,124.33
case_0028,Underwriting,2025-01-13 09:00:00-05:00,Rachel Greene,complete,investor,online,over_750k,cash_out_refinance,northeast,202.04
case_0028,Property Appraisal,2025-01-22 09:00:00-05:00,Tom Fletcher,complete,investor,online,over_750k,cash_out_refinance,northeast,133.01
case_0028,Conditional Approval,2025-01-28 09:00:00-05:00,,complete,investor,online,over_750k,cash_out_refinance,northeast,0.0
case_0028,Clear to Close,2025-01-28 12:51:29.055566-05:00,Lena Kowalski,complete,investor,online,over_750k,cash_out_refinance,northeast,104.39
case_0028,Loan Funded,2025-01-29 09:36:43.695150-05:00,,complete,investor,online,over_750k,cash_out_refinance,northeast,0.0
case_0029,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,over_750k,purchase,northeast,0.0
case_0029,Credit Check,2025-01-02 14:23:58.213871-05:00,,complete,repeat_buyer,broker,over_750k,purchase,northeast,0.0
case_0029,Document Collection,2025-01-02 16:29:19.470606-05:00,Marcus Bell,complete,repeat_buyer,broker,over_750k,purchase,northeast,163.9
case_0029,Initial Review,2025-01-06 12:59:53.849985-05:00,Marcus Bell,complete,repeat_buyer,broker,over_750k,purchase,northeast,194.91
case_0029,Underwriting,2025-01-08 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,broker,over_750k,purchase,northeast,95.95
case_0029,Property Appraisal,2025-01-13 09:00:00-05:00,Tom Fletcher,complete,repeat_buyer,broker,over_750k,purchase,northeast,145.45
case_0029,Conditional Approval,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,broker,over_750k,purchase,northeast,0.0
case_0029,Clear to Close,2025-01-21 10:08:58.207859-05:00,Rachel Greene,complete,repeat_buyer,broker,over_750k,purchase,northeast,84.04
case_0029,Loan Funded,2025-01-22 14:14:03.496958-05:00,,complete,repeat_buyer,broker,over_750k,purchase,northeast,0.0
case_0030,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,west,0.0
case_0030,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,west,0.0
case_0030,Document Collection,2025-01-06 09:00:00-05:00,Priya Nair,complete,first_time_buyer,online,500k_750k,purchase,west,119.9
case_0030,Initial Review,2025-01-08 15:33:38.645860-05:00,Sofia Romano,complete,first_time_buyer,online,500k_750k,purchase,west,144.77
case_0030,Underwriting,2025-01-10 09:00:00-05:00,Daniel Osei,complete,first_time_buyer,online,500k_750k,purchase,west,117.46
case_0030,Request Additional Documents,2025-01-15 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,west,0.0
case_0030,Documents Received,2025-01-21 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,west,0.0
case_0030,Underwriting,2025-01-30 09:00:00-05:00,Daniel Osei,complete,first_time_buyer,online,500k_750k,purchase,west,71.18
case_0030,Property Appraisal,2025-02-04 14:00:49.981884-05:00,Aisha Khan,complete,first_time_buyer,online,500k_750k,purchase,west,133.81
case_0030,Conditional Approval,2025-02-10 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,west,0.0
case_0030,Clear to Close,2025-02-10 13:25:54.775124-05:00,Daniel Osei,complete,first_time_buyer,online,500k_750k,purchase,west,116.82
case_0030,Loan Funded,2025-02-11 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,west,0.0
case_0031,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,south,0.0
case_0031,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,south,0.0
case_0031,Document Collection,2025-01-03 11:05:27.467082-05:00,Sofia Romano,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,south,80.07
case_0031,Initial Review,2025-01-07 09:00:00-05:00,Priya Nair,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,south,64.37
case_0031,Underwriting,2025-01-09 09:00:00-05:00,Daniel Osei,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,south,66.99
case_0031,Declined,2025-01-13 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,south,0.0
case_0032,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,midwest,0.0
case_0032,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,midwest,0.0
case_0032,Document Collection,2025-01-03 16:10:38.821994-05:00,Priya Nair,complete,repeat_buyer,online,under_250k,refinance,midwest,146.27
case_0032,Initial Review,2025-01-06 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,online,under_250k,refinance,midwest,100.99
case_0032,Underwriting,2025-01-09 09:00:00-05:00,Rachel Greene,complete,repeat_buyer,online,under_250k,refinance,midwest,20.0
case_0032,Property Appraisal,2025-01-17 09:00:00-05:00,Diego Morales,complete,repeat_buyer,online,under_250k,refinance,midwest,74.33
case_0032,Conditional Approval,2025-01-22 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,midwest,0.0
case_0032,Clear to Close,2025-01-22 16:49:18.574374-05:00,Hiroshi Tanaka,complete,repeat_buyer,online,under_250k,refinance,midwest,170.16
case_0032,Loan Funded,2025-01-27 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,midwest,0.0
case_0033,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,south,0.0
case_0033,Credit Check,2025-01-02 11:08:03.578521-05:00,,complete,first_time_buyer,online,500k_750k,purchase,south,0.0
case_0033,Document Collection,2025-01-03 09:00:00-05:00,Priya Nair,complete,first_time_buyer,online,500k_750k,purchase,south,113.31
case_0033,Initial Review,2025-01-06 09:00:00-05:00,Marcus Bell,complete,first_time_buyer,online,500k_750k,purchase,south,112.59
case_0033,Underwriting,2025-01-08 09:00:00-05:00,Hiroshi Tanaka,complete,first_time_buyer,online,500k_750k,purchase,south,131.32
case_0033,Request Additional Documents,2025-01-13 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,south,0.0
case_0033,Documents Received,2025-01-16 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,south,0.0
case_0033,Underwriting,2025-01-27 09:00:00-05:00,Rachel Greene,complete,first_time_buyer,online,500k_750k,purchase,south,126.69
case_0033,Property Appraisal,2025-02-04 09:00:00-05:00,Tom Fletcher,complete,first_time_buyer,online,500k_750k,purchase,south,99.94
case_0033,Conditional Approval,2025-02-10 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,south,0.0
case_0033,Clear to Close,2025-02-10 14:11:42.988915-05:00,Rachel Greene,complete,first_time_buyer,online,500k_750k,purchase,south,78.39
case_0033,Loan Funded,2025-02-12 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,south,0.0
case_0034,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,broker,under_250k,purchase,northeast,0.0
case_0034,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,broker,under_250k,purchase,northeast,0.0
case_0034,Document Collection,2025-01-06 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,broker,under_250k,purchase,northeast,127.51
case_0034,Initial Review,2025-01-13 09:00:00-05:00,Marcus Bell,complete,first_time_buyer,broker,under_250k,purchase,northeast,122.04
case_0034,Underwriting,2025-01-16 09:00:00-05:00,Daniel Osei,complete,first_time_buyer,broker,under_250k,purchase,northeast,87.45
case_0034,Declined,2025-01-21 09:00:00-05:00,,complete,first_time_buyer,broker,under_250k,purchase,northeast,0.0
case_0035,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,south,0.0
case_0035,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,south,0.0
case_0035,Document Collection,2025-01-03 13:39:49.517451-05:00,Marcus Bell,complete,repeat_buyer,online,250k_500k,purchase,south,184.12
case_0035,Initial Review,2025-01-06 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,online,250k_500k,purchase,south,109.52
case_0035,Underwriting,2025-01-09 09:00:00-05:00,Rachel Greene,complete,repeat_buyer,online,250k_500k,purchase,south,46.79
case_0035,Request Additional Documents,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,south,0.0
case_0035,Documents Received,2025-01-23 10:30:32.553246-05:00,,complete,repeat_buyer,online,250k_500k,purchase,south,0.0
case_0035,Underwriting,2025-02-03 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,online,250k_500k,purchase,south,33.8
case_0035,Request Additional Documents,2025-02-10 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,south,0.0
case_0035,Documents Received,2025-02-18 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,south,0.0
case_0035,Underwriting,2025-02-24 09:00:00-05:00,Rachel Greene,complete,repeat_buyer,online,250k_500k,purchase,south,148.67
case_0035,Property Appraisal,2025-03-03 09:00:00-05:00,Aisha Khan,complete,repeat_buyer,online,250k_500k,purchase,south,103.75
case_0035,Conditional Approval,2025-03-05 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,south,0.0
case_0035,Clear to Close,2025-03-05 16:02:59.100855-05:00,Hiroshi Tanaka,complete,repeat_buyer,online,250k_500k,purchase,south,160.74
case_0035,Loan Funded,2025-03-07 10:28:25.749399-05:00,,complete,repeat_buyer,online,250k_500k,purchase,south,0.0
case_0036,Application Submitted,2025-01-02 09:00:00-05:00,,complete,investor,online,500k_750k,refinance,south,0.0
case_0036,Credit Check,2025-01-03 09:00:00-05:00,,complete,investor,online,500k_750k,refinance,south,0.0
case_0036,Document Collection,2025-01-03 10:40:50.198524-05:00,Sofia Romano,complete,investor,online,500k_750k,refinance,south,84.93
case_0036,Initial Review,2025-01-06 09:00:00-05:00,Marcus Bell,complete,investor,online,500k_750k,refinance,south,172.72
case_0036,Underwriting,2025-01-08 09:00:00-05:00,Rachel Greene,complete,investor,online,500k_750k,refinance,south,111.58
case_0036,Request Additional Documents,2025-01-14 09:00:00-05:00,,complete,investor,online,500k_750k,refinance,south,0.0
case_0036,Documents Received,2025-01-21 09:00:00-05:00,,complete,investor,online,500k_750k,refinance,south,0.0
case_0036,Underwriting,2025-01-27 09:00:00-05:00,Rachel Greene,complete,investor,online,500k_750k,refinance,south,160.14
case_0036,Declined,2025-02-06 09:00:00-05:00,,complete,investor,online,500k_750k,refinance,south,0.0
case_0037,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,broker,under_250k,purchase,midwest,0.0
case_0037,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,broker,under_250k,purchase,midwest,0.0
case_0037,Document Collection,2025-01-03 16:32:43.632635-05:00,Marcus Bell,complete,first_time_buyer,broker,under_250k,purchase,midwest,69.38
case_0037,Initial Review,2025-01-07 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,broker,under_250k,purchase,midwest,169.57
case_0037,Underwriting,2025-01-10 09:00:00-05:00,Rachel Greene,complete,first_time_buyer,broker,under_250k,purchase,midwest,95.47
case_0037,Declined,2025-01-14 09:00:00-05:00,,complete,first_time_buyer,broker,under_250k,purchase,midwest,0.0
case_0038,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,refinance,west,0.0
case_0038,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,refinance,west,0.0
case_0038,Declined,2025-01-06 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,refinance,west,0.0
case_0039,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
case_0039,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
case_0039,Document Collection,2025-01-03 11:49:15.350963-05:00,Marcus Bell,complete,repeat_buyer,online,250k_500k,purchase,midwest,148.97
case_0039,Initial Review,2025-01-06 12:31:08.620394-05:00,Priya Nair,complete,repeat_buyer,online,250k_500k,purchase,midwest,119.6
case_0039,Underwriting,2025-01-08 09:00:00-05:00,Rachel Greene,complete,repeat_buyer,online,250k_500k,purchase,midwest,76.33
case_0039,Declined,2025-01-17 16:06:22.920074-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
case_0040,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
case_0040,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
case_0040,Document Collection,2025-01-03 11:31:20.581970-05:00,Sofia Romano,complete,repeat_buyer,online,250k_500k,purchase,midwest,155.77
case_0040,Initial Review,2025-01-06 09:00:00-05:00,Priya Nair,complete,repeat_buyer,online,250k_500k,purchase,midwest,83.83
case_0040,Underwriting,2025-01-08 09:00:00-05:00,Daniel Osei,complete,repeat_buyer,online,250k_500k,purchase,midwest,30.6
case_0040,Property Appraisal,2025-01-13 09:00:00-05:00,Tom Fletcher,complete,repeat_buyer,online,250k_500k,purchase,midwest,157.05
case_0040,Conditional Approval,2025-01-14 11:56:05.465871-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
case_0040,Clear to Close,2025-01-15 09:00:00-05:00,Daniel Osei,complete,repeat_buyer,online,250k_500k,purchase,midwest,189.36
case_0040,Loan Funded,2025-01-17 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
case_0041,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,under_250k,refinance,south,0.0
case_0041,Credit Check,2025-01-02 11:06:55.894906-05:00,,complete,repeat_buyer,broker,under_250k,refinance,south,0.0
case_0041,Document Collection,2025-01-02 14:55:50.482472-05:00,Marcus Bell,complete,repeat_buyer,broker,under_250k,refinance,south,87.8
case_0041,Initial Review,2025-01-06 09:00:00-05:00,Priya Nair,complete,repeat_buyer,broker,under_250k,refinance,south,116.05
case_0041,Underwriting,2025-01-08 09:00:00-05:00,Daniel Osei,complete,repeat_buyer,broker,under_250k,refinance,south,131.87
case_0041,Property Appraisal,2025-01-14 09:00:00-05:00,Aisha Khan,complete,repeat_buyer,broker,under_250k,refinance,south,121.13
case_0041,Conditional Approval,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,broker,under_250k,refinance,south,0.0
case_0041,Clear to Close,2025-01-21 12:54:57.503399-05:00,Daniel Osei,complete,repeat_buyer,broker,under_250k,refinance,south,142.24
case_0041,Loan Funded,2025-01-23 15:29:24.726650-05:00,,complete,repeat_buyer,broker,under_250k,refinance,south,0.0
